1848,"Querol, Marco Pereira"
1849,"Chang, Stephanie"
1850,"Heijnes, Dewi"
1851,"Sandoval, William"
1852,"Säljö, Roger"
1853,"Farnsworth, Jesse"
1854,"Duek, Oshra"
1855,"Silva, Brenda López"
1856,"Clark, Doug"
1857,"Gonzales, Wendy"
1858,"Reichsman, Frieda"
1859,"Prusak, Naomi"
1860,"Sfard, Anna"
1861,"Kielstra, Jolique"
1862,"Hladik, Stephanie"
1863,"Marshall, Stefanie Marshall"
1864,"Roy, Deb"
1865,"Pardos, Zach"
1866,"Ricarte, Thales"
1867,"Raicu, Daniela"
1868,"Telhan, Orkan"
1869,"Gouveia, Christine"
1870,"Steinkuehler, Constance"
1871,"McDonald, Scott P."
1872,"Goldberg, Tsafrir"
1873,"Schwendimann, Beat"
1874,"Lee, Yew Jin"
1875,"Regalla, Lisa"
1876,"Leenaars, Frank"
1877,"Lakhani, Heena"
1878,"Lundin, Mona"
1879,"Mu, Jin"
1880,"Elias, Nelly"
1881,"Rutstein, Daisy"
1882,"Virk, Satyugjit"
1883,"McNeill, Katherine L."
1884,"Allen, Shawndra"
1885,"Swidan, Osama"
1886,"Paré, Dylan"
1887,"Miller, Katie A"
1888,"Graesser, Art"
1889,"Davis, Richard"
1890,"Cook, Claire"
1891,"Godinez, Erick Velazquez"
1892,"del Castillo, Fernando Diaz"
1893,"Tammi, Tuure"
1894,"Boroujeni, Mina Shirvani"
1895,"Davis, Katie"
1896,"Mäkitalo, Åsa"
1897,"Kent, Carmel"
1898,"Snow, Eric"
1899,"Barnes, Jackie"
1900,"Bild, David"
1901,"Segal, Avi"
1902,"Van Keer, Hilde"
1903,"Chaffee, Rachel"
1904,"Nijland, Femke"
1905,"Steele, K-Fai"
1906,"Snyder, Anne"
1907,"Ratté, Sylvie"
1908,"Quintana, Rebecca M."
1909,"Wegerif, Rupert"
1910,"Bell, Adam"
1911,"Lehtinen, Erno"
1912,"Laslo, Esther"
1913,"Dyke, Gregory"
1914,"Shear, Linda"
1915,"Adams, Deanne"
1916,"Wylie, Alison"
1917,"Bruton, Ilana"
1918,"Gal, Kobi"
1919,"Valcke, Martin"
1920,"Luehmann, April"
1921,"Conlin, Luke"
1922,"Adleberg, Barrie"
1923,"Payne, Scott"
1924,"Rook, Michael M."
1925,"Levy, Keren S."
1926,"Ben-Horin, Hava"
1927,"Carmichae, Jaclyn"
1928,"Greenberg, Day"
1929,"Shirrell, Matthew"
1930,"Kahn, Jennifer"
1931,"Holland, Jennifer"
1932,"McAuley, Alexander"
1933,"Rafaeli, Sheizaf"
1934,"Lee, Irene"
1935,"Martell, Emma"
1936,"Briggs, Derek"
1937,"Martin, Caitlin Kennedy"
1938,"Buessing, Shawn"
1939,"Montané, Mireia"
1940,"Tietjen, Phil"
1941,"Tal, Tali"
1942,"Schmidt, Ani"
1943,"Chattergoon, Rajendra"
1944,"Haganah, Sara"
1945,"Schreurs, Bieke"
1946,"Phillips, Abigail"
1947,"Fields, Gabriel"
1948,"Yang, Christine"
1949,"Nunes, Cesar"
1950,"Weiss, Patrice L. Tamar"
1951,"Weiss, Patrice L."
1952,"Spillane, James"
1953,"Hansen, Jennifer"
1954,"Corning, Wiley"
1955,"Wingert, Kerri"
1956,"O'Connor, Kevin"
1957,"van Amersfoort, Daniël"
1958,"Lee, Victoria"
1959,"Kirschner, Paul A."
1960,"Whitfield, Latricia Chanel Whitfield"
1961,"Xia, Lei"
1962,"Mustafaraj, Eni"
1963,"Maes, Pattie"
1964,"Temple, Will"
1965,"Washington, Peter"
1966,"Sorensen, Clara"
1967,"Vinha, Telma"
1968,"Hong, James"
1969,"Osborne, Jonathan"
1970,"Laurillard, Dianna"
